PropertyID,PropertyStreetCode,PropertyTown,PropertyCounty,PropertyCurrentStatus,PropertyType,PropertyAreaOffice,PropertyOwningBody,PropertyLocalAuthorityArea,PropertySubType,PropertyStyle,YearOfConstruction,BedSpaces
U12199,Maydenhayes,Donacarney,Co. Meath,Occupied,Property,Eimear Lynch,Residential In Management,Meath County ,Older Persons - Sheltered,Bungalow - terraced,2021,2
U12201,Maydenhayes,Donacarney,Co. Meath,Occupied,Property,Eimear Lynch,Residential In Management,Meath County ,Older Persons - Sheltered,Bungalow - terraced,2021,2
U12202,Maydenhayes,Donacarney,Co. Meath,Occupied,Property,Eimear Lynch,Residential In Management,Meath County ,Older Persons - Sheltered,Bungalow - terraced,2021,2
U12206,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2021,2
U12207,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2021,2
U12208,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Detached House,2021,3
U12210,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Semi-detached House,2021,3
U12212,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Semi-detached House,2021,3
U12215,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Semi-detached House,2021,3
U12216,Taylor Hill CREL,Balbriggan,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Detached House,2021,3
U12456,Ashewood,Ashbourne ,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Detached House,2021,4
U12457,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12458,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,2
U12460,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12463,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12465,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U10640,"Park Avenue, South Douglas Road ",South Douglas Road,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Apartment,2009,2
U10642,"Park Avenue, South Douglas Road ",South Douglas Road,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Apartment,2009,2
U10645,"Park Avenue, South Douglas Road ",South Douglas Road,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Apartment,2009,2
U13027,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,3
U13029,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,3
U13033,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,4
U13085,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13119,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Semi-detached House,2022,3
U13121,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,3
U13122,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,2
U13086,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,3
U13124,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,3
U13126,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,2
U13127,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,2
U13129,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,3
U13087,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13132,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,3
U13134,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Terraced House,2022,2
U13137,Sli na Coille,Tramore,Co. Waterford,Occupied,Property,Robert O'Keeffe,Residential In Management,Waterford City and County ,General Needs,Semi-detached House,2022,3
U13090,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13091,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13092,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13095,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13097,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,1
U13099,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,1
U13100,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U13102,Morristown The Paddocks CREL,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2022,2
U12131,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12132,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12133,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12136,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12137,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12138,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12139,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12142,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12143,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12144,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,3
U12145,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12146,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12147,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12149,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12152,Robinhill,Dundrum,Co. Dublin,Housing Void,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U12153,Robinhill,Dundrum,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2007,2
U11690,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11693,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11695,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11697,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11699,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11700,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11701,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11703,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11708,Greenpark West,Mullingar,Co. Westmeath,Occupied,Property,Aimee McGee,Residential In Management,Westmeath County ,General Needs,Semi-detached House,2021,3
U11710,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11711,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11712,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11713,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11716,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11717,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11719,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11721,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11722,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11724,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11729,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11730,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11731,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11734,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U11735,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11738,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11740,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,2
U11742,Elmwood-Johnstown Place,Cabinteely,Co. Dublin,Occupied,Property,Brian Lambe,Residential In Management,Dun Laoghaire Rathdown ,General Needs,Apartment,2020,1
U13011,Cuirt Bhoirne,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,2
U13012,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,3
U13013,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,3
U13015,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,3
U13019,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,2
U13021,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,2
U13022,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,2
U13023,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,2
U13025,The Gallops,Cavan,Co. Cavan,Pre-acquisition Void,Property,Aimee McGee,In Development - pre closing,Cavan County ,General Needs,Semi-detached House,2022,2
U12410,Morristown The Paddocks,Newbridge,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2021,2
U12414,Cahirdown Wood ,Listowel ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,2
U12415,Cahirdown Wood ,Listowel ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,2
U12417,Cahirdown Wood ,Listowel ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,2
U12420,Cahirdown Wood ,Listowel ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,3
U12421,Cahirdown Wood ,Listowel ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,3
U12422,Cahirdown Wood ,Listowel ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,3
U12424,Moanmore,Castleisland ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,3
U12425,Moanmore,Castleisland ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2021,3
U12428,Moanmore,Castleisland ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Terraced House,2021,3
U12429,Moanmore,Castleisland ,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Terraced House,2021,3
